accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate,epoch
0.4751925468444824,0.9513988494873047,1.6108362674713135,0.5169082283973694,0.9535847306251526,1.5335708856582642,0.0010000000474974513,20
0.4821780323982239,0.9546306133270264,1.5731725692749023,0.5185185074806213,0.9480735063552856,1.5693423748016357,0.0010000000474974513,21
0.4936414062976837,0.9577503204345703,1.5251041650772095,0.5346215963363647,0.9618811011314392,1.4112368822097778,0.0010000000474974513,22
0.5160307884216309,0.9615585803985596,1.448225975036621,0.5555555820465088,0.9609553217887878,1.382633090019226,0.0010000000474974513,23
0.5328676104545593,0.9637383222579956,1.4049688577651978,0.5748792290687561,0.9555327892303467,1.3979623317718506,0.0010000000474974513,24
0.5373455286026001,0.9643364548683167,1.3824387788772583,0.5861513614654541,0.9651457071304321,1.292504906654358,0.0010000000474974513,25
0.5552570223808289,0.9670462608337402,1.329535961151123,0.5652173757553101,0.9607641696929932,1.3409514427185059,0.0010000000474974513,26
0.5600931644439697,0.9676132798194885,1.3153942823410034,0.6183574795722961,0.9716463685035706,1.1843794584274292,0.0010000000474974513,27
0.5751388072967529,0.9695233702659607,1.2835279703140259,0.6119162440299988,0.9659274816513062,1.227001667022705,0.0010000000474974513,28
0.5855274796485901,0.9697343707084656,1.2567602396011353,0.6264089941978455,0.9707338213920593,1.1671779155731201,0.0010000000474974513,29
0.5957370400428772,0.9722750186920166,1.2164019346237183,0.6199678182601929,0.9684772491455078,1.1886004209518433,0.0010000000474974513,30
0.6168726682662964,0.9729539752006531,1.1861883401870728,0.6634460687637329,0.9793922901153564,1.0310548543930054,0.0010000000474974513,31
0.6114991903305054,0.9756790995597839,1.1555514335632324,0.6425120830535889,0.9681653380393982,1.1158252954483032,0.0010000000474974513,32
0.6218878626823425,0.9747738242149353,1.1427141427993774,0.6602254509925842,0.9746770262718201,1.0640007257461548,0.0010000000474974513,33
0.6403367519378662,0.9788849353790283,1.065239667892456,0.6924315690994263,0.9774148464202881,0.9911521673202515,0.0010000000474974513,34
0.6399785280227661,0.9790149927139282,1.0670799016952515,0.6779388189315796,0.9753932952880859,1.0016051530838013,0.0010000000474974513,35
0.6419487595558167,0.9787591695785522,1.055747628211975,0.6618357300758362,0.9758936166763306,1.0151032209396362,0.0010000000474974513,36
0.6586064696311951,0.9776404500007629,1.0442334413528442,0.7085345983505249,0.9785557389259338,0.9248555302619934,0.0010000000474974513,37
0.6552032828330994,0.9793898463249207,1.0274864435195923,0.6505635976791382,0.9738081097602844,1.0653207302093506,0.0010000000474974513,38
0.6552032828330994,0.9787672758102417,1.0308417081832886,0.6650563478469849,0.9787447452545166,0.9747923016548157,0.0010000000474974513,39
0.6525165438652039,0.9800196290016174,1.019957184791565,0.5780998468399048,0.9631865620613098,1.2587556838989258,0.0010000000474974513,40
0.6654128432273865,0.980167806148529,0.9887703061103821,0.695652186870575,0.9814400672912598,0.9007027745246887,0.0010000000474974513,41
0.6856528520584106,0.9820308089256287,0.9498586058616638,0.6876006722450256,0.9719911813735962,0.9699084758758545,0.0010000000474974513,42
0.6938921809196472,0.9833053350448608,0.9229621291160583,0.695652186870575,0.9780763983726501,0.9016600847244263,0.0010000000474974513,43
0.6827870607376099,0.9822134375572205,0.9383622407913208,0.7053139805793762,0.9809420108795166,0.8985900282859802,0.0010000000474974513,44
0.6858319640159607,0.9825929999351501,0.930679976940155,0.7020934224128723,0.9813558459281921,0.887221097946167,0.0010000000474974513,45
0.6990864872932434,0.9838985800743103,0.8959974646568298,0.7053139805793762,0.982934832572937,0.885112464427948,0.0010000000474974513,46
0.7041017413139343,0.9842535853385925,0.8871192932128906,0.6940418481826782,0.9754297733306885,0.9728490710258484,0.0010000000474974513,47
0.7166398167610168,0.9860841035842896,0.8344122171401978,0.729468584060669,0.981162428855896,0.8419728875160217,0.0010000000474974513,48
0.7159233093261719,0.9855124950408936,0.8344250917434692,0.727858304977417,0.9825830459594727,0.8367018699645996,0.0010000000474974513,49
0.7266702651977539,0.9876537322998047,0.8007120490074158,0.7407407164573669,0.9821215271949768,0.7945122718811035,0.0010000000474974513,50
0.7293570041656494,0.9869435429573059,0.7953817248344421,0.6457327008247375,0.9623278379440308,1.1574766635894775,0.0010000000474974513,51
0.7189682722091675,0.9866832494735718,0.8189321160316467,0.729468584060669,0.9813953042030334,0.8638429641723633,0.0010000000474974513,52
0.721834123134613,0.9866101145744324,0.804568886756897,0.7471819519996643,0.9812251925468445,0.7981210947036743,0.0010000000474974513,53
0.7289987206459045,0.9863606095314026,0.7921332716941833,0.7359098196029663,0.9775679111480713,0.8356839418411255,0.0010000000474974513,54
0.7427906394004822,0.9885199666023254,0.7473360896110535,0.729468584060669,0.9832833409309387,0.7796863317489624,0.0010000000474974513,55
0.7435070872306824,0.987393856048584,0.7641938924789429,0.7214170694351196,0.9824895858764648,0.8279051184654236,0.0010000000474974513,56
0.7474476099014282,0.9890961647033691,0.7425708174705505,0.7471819519996643,0.9832134246826172,0.7612589597702026,0.0010000000474974513,57
0.745656430721283,0.9883108735084534,0.7470334768295288,0.7536231875419617,0.9826598167419434,0.7803402543067932,0.0010000000474974513,58
0.7388500571250916,0.9876154661178589,0.7572038769721985,0.7198067903518677,0.9785761833190918,0.8475700616836548,0.0010000000474974513,59
0.7583736181259155,0.9888216853141785,0.7171876430511475,0.761674702167511,0.9844256043434143,0.7325935363769531,0.0010000000474974513,60
0.7633888721466064,0.9889699220657349,0.7004707455635071,0.7568438053131104,0.9814757108688354,0.7257173657417297,0.0010000000474974513,61
0.7508507966995239,0.9891576766967773,0.7169452905654907,0.7568438053131104,0.9862693548202515,0.7084548473358154,0.0010000000474974513,62
0.7542539834976196,0.9885640740394592,0.7048893570899963,0.7520129084587097,0.9827890992164612,0.7282745838165283,0.0010000000474974513,63
0.7546122074127197,0.9874996542930603,0.7308396697044373,0.7648953199386597,0.9895073771476746,0.6891858577728271,0.0010000000474974513,64
0.7571198344230652,0.9885143637657166,0.708624005317688,0.760064423084259,0.9860581755638123,0.7147984504699707,0.0010000000474974513,65
0.7748522162437439,0.9900837540626526,0.6663931608200073,0.7536231875419617,0.9838393926620483,0.7656131982803345,0.0010000000474974513,66
0.7746731042861938,0.9896623492240906,0.6634887456893921,0.7632850408554077,0.9855552315711975,0.706647515296936,0.0010000000474974513,67
0.7712699174880981,0.9908409118652344,0.6500032544136047,0.7536231875419617,0.9827873110771179,0.7526411414146423,0.0010000000474974513,68
0.7813003659248352,0.9903358221054077,0.6496871709823608,0.771336555480957,0.9839404821395874,0.7413650751113892,0.0010000000474974513,69
0.7925846576690674,0.9912309646606445,0.6047650575637817,0.7954911589622498,0.9868617057800293,0.6342068910598755,0.0005000000237487257,70
0.8104961514472961,0.9934645295143127,0.5481499433517456,0.782608687877655,0.9876893758773804,0.6355969905853271,0.0005000000237487257,71
0.8121081590652466,0.9935378432273865,0.5446576476097107,0.8035426735877991,0.9909157752990723,0.6052572727203369,0.0005000000237487257,72
0.8112125992774963,0.9929154515266418,0.5423881411552429,0.8067632913589478,0.9865837097167969,0.6025165915489197,0.0005000000237487257,73
0.8155113458633423,0.9933875203132629,0.5342410206794739,0.793880820274353,0.9845492839813232,0.6598260998725891,0.0005000000237487257,74
0.8036897778511047,0.9936161041259766,0.5386365652084351,0.8035426735877991,0.9878503084182739,0.625328540802002,0.0005000000237487257,75
0.8174816370010376,0.994683563709259,0.505885660648346,0.7987117767333984,0.9829202890396118,0.6728945374488831,0.0005000000237487257,76
0.8357514142990112,0.9938676953315735,0.49450379610061646,0.7842190265655518,0.9849278926849365,0.6290431022644043,0.0005000000237487257,77
0.8275120854377747,0.9934892058372498,0.5083395838737488,0.8115941882133484,0.9855197668075562,0.5858593583106995,0.0005000000237487257,78
0.8214221596717834,0.9936408400535583,0.5146799683570862,0.8083735704421997,0.985735297203064,0.6306000351905823,0.0005000000237487257,79
0.8275120854377747,0.9940300583839417,0.501508891582489,0.8212560415267944,0.9886637926101685,0.5815330147743225,0.0005000000237487257,80
0.8310943841934204,0.9938344359397888,0.49147090315818787,0.793880820274353,0.9876567721366882,0.6067621111869812,0.0005000000237487257,81
0.8293032646179199,0.9946889281272888,0.4852888584136963,0.7777777910232544,0.9861682057380676,0.6442066431045532,0.0005000000237487257,82
0.8332437872886658,0.993882954120636,0.4739004373550415,0.8244766592979431,0.989800751209259,0.5546084642410278,0.0005000000237487257,83
0.8348557949066162,0.9946814179420471,0.4809512197971344,0.8196457624435425,0.9865284562110901,0.5771541595458984,0.0005000000237487257,84
0.8344975709915161,0.9945371747016907,0.47632527351379395,0.8083735704421997,0.9879986643791199,0.588468074798584,0.0005000000237487257,85
0.8441697955131531,0.9948539733886719,0.45082589983940125,0.8180354237556458,0.9872761368751526,0.5842812061309814,0.0005000000237487257,86
0.8421995639801025,0.9950464963912964,0.45720377564430237,0.805152952671051,0.9874509572982788,0.5769414305686951,0.0005000000237487257,87
0.8423786759376526,0.994841456413269,0.45059946179389954,0.8132045269012451,0.9882014393806458,0.5573907494544983,0.0005000000237487257,88
0.8486476540565491,0.9957456588745117,0.42629319429397583,0.7954911589622498,0.9860923290252686,0.6200112104415894,0.0002500000118743628,89
0.8507970571517944,0.9948893189430237,0.4279820919036865,0.8228663206100464,0.9883303642272949,0.5642086863517761,0.0002500000118743628,90
0.8644098043441772,0.9961256980895996,0.3987230658531189,0.8083735704421997,0.9870024919509888,0.5587141513824463,0.0002500000118743628,91
0.8608275055885315,0.995585024356842,0.4090273380279541,0.8212560415267944,0.989315927028656,0.562977135181427,0.0002500000118743628,92
0.8534837961196899,0.9955956935882568,0.42298004031181335,0.8244766592979431,0.9878271818161011,0.5536481738090515,0.0002500000118743628,93
0.8574243187904358,0.9958031177520752,0.4131245017051697,0.8228663206100464,0.9899829626083374,0.5521818995475769,0.0002500000118743628,94
0.8649471402168274,0.9962978363037109,0.4018540680408478,0.8228663206100464,0.9888056516647339,0.5198473334312439,0.0002500000118743628,95
0.8579616546630859,0.9958785176277161,0.40896886587142944,0.8244766592979431,0.9878853559494019,0.5634890198707581,0.0002500000118743628,96
0.8640515804290771,0.9964478611946106,0.3881385922431946,0.8309178948402405,0.9886491894721985,0.5396820306777954,0.0002500000118743628,97
0.8706788420677185,0.9964085817337036,0.3820358216762543,0.8325281739234924,0.9901383519172668,0.5432419180870056,0.0002500000118743628,98
0.8654845356941223,0.9958008527755737,0.3927159607410431,0.8309178948402405,0.9885759949684143,0.5480953454971313,0.0002500000118743628,99
0.8674547672271729,0.9957396984100342,0.39601707458496094,0.8293075561523438,0.9904621839523315,0.5140398144721985,0.0002500000118743628,100
